IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
112.163.80.193,35396,true,ICN,亚太,韩国首尔,173 ms,7349 kB/s
183.104.92.31,10443,true,ICN,亚太,韩国首尔,189 ms,7343 kB/s
169.212.182.6,10001,true,ICN,亚太,韩国首尔,172 ms,7340 kB/s
183.99.191.128,14443,true,ICN,亚太,韩国首尔,178 ms,7339 kB/s
59.29.151.94,10000,true,ICN,亚太,韩国首尔,182 ms,7336 kB/s
121.162.29.88,32412,true,ICN,亚太,韩国首尔,198 ms,7333 kB/s
121.152.61.147,32773,true,ICN,亚太,韩国首尔,180 ms,7323 kB/s
59.12.232.18,12345,true,ICN,亚太,韩国首尔,85 ms,7316 kB/s
175.215.118.151,14126,true,LAX,北美洲,美国洛杉矶,231 ms,7313 kB/s
129.154.50.159,5443,true,ICN,亚太,韩国首尔,158 ms,7308 kB/s
182.31.252.120,10000,true,ICN,亚太,韩国首尔,171 ms,7308 kB/s
115.160.77.143,10030,true,ICN,亚太,韩国首尔,175 ms,7306 kB/s
59.6.178.149,10001,true,ICN,亚太,韩国首尔,183 ms,7305 kB/s
211.46.71.98,50001,true,ICN,亚太,韩国首尔,68 ms,7301 kB/s
121.154.98.2,50001,true,ICN,亚太,韩国首尔,171 ms,7301 kB/s
220.125.240.221,50001,true,ICN,亚太,韩国首尔,73 ms,7298 kB/s
59.27.38.158,32412,true,ICN,亚太,韩国首尔,176 ms,7294 kB/s
222.121.16.142,50001,true,ICN,亚太,韩国首尔,71 ms,7291 kB/s
59.29.177.90,33898,true,ICN,亚太,韩国首尔,182 ms,7290 kB/s
59.15.63.6,50001,true,ICN,亚太,韩国首尔,73 ms,7288 kB/s
169.211.181.68,27015,true,ICN,亚太,韩国首尔,176 ms,7287 kB/s
210.223.133.142,33890,true,ICN,亚太,韩国首尔,180 ms,7280 kB/s
203.170.125.48,16030,true,ICN,亚太,韩国首尔,171 ms,7280 kB/s
221.164.193.135,50001,true,ICN,亚太,韩国首尔,72 ms,7277 kB/s
121.153.38.160,10000,true,ICN,亚太,韩国首尔,176 ms,7274 kB/s
59.29.177.90,13666,true,ICN,亚太,韩国首尔,184 ms,7273 kB/s
180.228.186.42,17000,true,ICN,亚太,韩国首尔,75 ms,7272 kB/s
59.0.235.250,27015,true,ICN,亚太,韩国首尔,178 ms,7265 kB/s
211.216.185.56,14443,true,ICN,亚太,韩国首尔,84 ms,7264 kB/s
59.23.104.184,29876,true,ICN,亚太,韩国首尔,183 ms,7262 kB/s
183.104.247.167,16010,true,ICN,亚太,韩国首尔,194 ms,7261 kB/s
59.31.146.42,35342,true,ICN,亚太,韩国首尔,174 ms,7253 kB/s
14.44.33.176,37810,true,ICN,亚太,韩国首尔,179 ms,7252 kB/s
119.195.219.150,20201,true,ICN,亚太,韩国首尔,82 ms,7245 kB/s
112.185.80.99,33890,true,ICN,亚太,韩国首尔,191 ms,7239 kB/s
14.44.32.251,33890,true,ICN,亚太,韩国首尔,178 ms,7227 kB/s
59.21.203.65,29015,true,ICN,亚太,韩国首尔,189 ms,7227 kB/s
222.104.134.112,20880,true,ICN,亚太,韩国首尔,80 ms,7223 kB/s
222.117.169.58,23791,true,ICN,亚太,韩国首尔,77 ms,7222 kB/s
121.152.61.147,11371,true,ICN,亚太,韩国首尔,179 ms,7219 kB/s
121.148.86.173,50001,true,ICN,亚太,韩国首尔,69 ms,7217 kB/s
112.163.211.77,37215,true,ICN,亚太,韩国首尔,180 ms,7216 kB/s
116.121.117.167,12345,true,ICN,亚太,韩国首尔,71 ms,7213 kB/s
121.146.59.114,16000,true,ICN,亚太,韩国首尔,89 ms,7206 kB/s
59.1.166.189,25448,true,ICN,亚太,韩国首尔,207 ms,7206 kB/s
121.186.141.215,50001,true,ICN,亚太,韩国首尔,101 ms,7199 kB/s
14.47.101.90,32412,true,ICN,亚太,韩国首尔,179 ms,7197 kB/s
220.89.230.125,50001,true,ICN,亚太,韩国首尔,72 ms,7197 kB/s
121.163.244.222,11001,true,ICN,亚太,韩国首尔,194 ms,7194 kB/s
222.97.1.10,50000,true,ICN,亚太,韩国首尔,73 ms,7193 kB/s
222.119.143.102,50001,true,ICN,亚太,韩国首尔,72 ms,7189 kB/s
218.149.25.119,16992,true,ICN,亚太,韩国首尔,182 ms,7188 kB/s
27.35.204.29,10912,true,ICN,亚太,韩国首尔,180 ms,7188 kB/s
211.226.183.89,10001,true,LAX,北美洲,美国洛杉矶,205 ms,7185 kB/s
119.201.101.228,29090,true,ICN,亚太,韩国首尔,172 ms,7185 kB/s
118.40.112.188,22222,true,ICN,亚太,韩国首尔,194 ms,7183 kB/s
125.139.76.203,50001,true,ICN,亚太,韩国首尔,102 ms,7179 kB/s
61.76.198.73,50001,true,ICN,亚太,韩国首尔,73 ms,7169 kB/s
211.228.207.178,32412,true,LAX,北美洲,美国洛杉矶,240 ms,7167 kB/s
183.106.218.118,32770,true,ICN,亚太,韩国首尔,184 ms,7166 kB/s
59.21.252.156,37810,true,ICN,亚太,韩国首尔,200 ms,7159 kB/s
222.109.53.68,13722,true,ICN,亚太,韩国首尔,70 ms,7152 kB/s
211.220.52.226,10001,true,ICN,亚太,韩国首尔,104 ms,7151 kB/s
59.14.58.161,18264,true,ICN,亚太,韩国首尔,85 ms,7149 kB/s
121.176.214.32,10101,true,ICN,亚太,韩国首尔,192 ms,7129 kB/s
222.113.26.172,10000,true,ICN,亚太,韩国首尔,113 ms,7128 kB/s
175.192.66.211,14265,true,ICN,亚太,韩国首尔,177 ms,7126 kB/s
221.155.12.224,50001,true,ICN,亚太,韩国首尔,70 ms,7122 kB/s
59.2.28.80,22105,true,ICN,亚太,韩国首尔,190 ms,7119 kB/s
112.166.213.102,19150,true,ICN,亚太,韩国首尔,183 ms,7116 kB/s
183.108.49.163,16000,true,ICN,亚太,韩国首尔,189 ms,7111 kB/s
175.201.34.127,27015,true,ICN,亚太,韩国首尔,87 ms,7110 kB/s
121.147.113.29,50001,true,ICN,亚太,韩国首尔,71 ms,7103 kB/s
112.184.190.52,29090,true,ICN,亚太,韩国首尔,177 ms,7098 kB/s
218.239.169.116,50001,true,ICN,亚太,韩国首尔,66 ms,7097 kB/s
183.103.148.247,16992,true,ICN,亚太,韩国首尔,186 ms,7089 kB/s
220.73.97.35,17988,true,ICN,亚太,韩国首尔,172 ms,7088 kB/s
222.109.40.96,29876,true,ICN,亚太,韩国首尔,93 ms,7085 kB/s
183.108.49.163,10162,true,ICN,亚太,韩国首尔,191 ms,7075 kB/s
211.48.81.34,50001,true,ICN,亚太,韩国首尔,74 ms,7070 kB/s
118.42.204.220,23023,true,ICN,亚太,韩国首尔,183 ms,7069 kB/s
61.85.83.163,50001,true,ICN,亚太,韩国首尔,69 ms,7061 kB/s
218.150.143.252,20000,true,ICN,亚太,韩国首尔,195 ms,7060 kB/s
61.83.8.8,38241,true,ICN,亚太,韩国首尔,174 ms,7054 kB/s
59.25.146.251,25010,true,ICN,亚太,韩国首尔,191 ms,7053 kB/s
59.17.154.138,50001,true,ICN,亚太,韩国首尔,175 ms,7050 kB/s
183.96.174.206,11965,true,ICN,亚太,韩国首尔,176 ms,7046 kB/s
106.242.64.238,50000,true,ICN,亚太,韩国首尔,72 ms,7044 kB/s
183.99.47.189,10554,true,ICN,亚太,韩国首尔,181 ms,7040 kB/s
221.164.244.223,10911,true,ICN,亚太,韩国首尔,89 ms,7034 kB/s
59.29.143.247,31337,true,ICN,亚太,韩国首尔,184 ms,7028 kB/s
218.146.232.35,20000,true,ICN,亚太,韩国首尔,175 ms,7024 kB/s
112.169.82.246,37463,true,ICN,亚太,韩国首尔,201 ms,7023 kB/s
221.160.4.104,50001,true,ICN,亚太,韩国首尔,70 ms,7017 kB/s
59.30.229.122,50001,true,ICN,亚太,韩国首尔,182 ms,7017 kB/s
121.153.173.117,50001,true,ICN,亚太,韩国首尔,170 ms,7017 kB/s
121.153.37.61,10035,true,ICN,亚太,韩国首尔,174 ms,7017 kB/s
59.20.168.60,20201,true,ICN,亚太,韩国首尔,206 ms,7016 kB/s
59.2.28.80,20332,true,ICN,亚太,韩国首尔,183 ms,7014 kB/s
59.10.207.70,23424,true,LAX,北美洲,美国洛杉矶,212 ms,7013 kB/s
125.134.215.247,11300,true,ICN,亚太,韩国首尔,69 ms,7011 kB/s
61.101.106.148,50001,true,ICN,亚太,韩国首尔,66 ms,7010 kB/s
121.150.141.193,50001,true,ICN,亚太,韩国首尔,72 ms,7008 kB/s
211.34.23.206,33890,true,ICN,亚太,韩国首尔,187 ms,7006 kB/s
211.248.142.96,18852,true,ICN,亚太,韩国首尔,190 ms,7000 kB/s
27.116.108.61,50001,true,ICN,亚太,韩国首尔,87 ms,6994 kB/s
121.146.206.172,35342,true,ICN,亚太,韩国首尔,72 ms,6992 kB/s
221.164.79.239,50001,true,ICN,亚太,韩国首尔,69 ms,6989 kB/s
1.244.32.3,50001,true,ICN,亚太,韩国首尔,73 ms,6988 kB/s
59.16.86.130,33816,true,ICN,亚太,韩国首尔,189 ms,6974 kB/s
121.159.68.210,32414,true,ICN,亚太,韩国首尔,181 ms,6965 kB/s
211.248.142.96,10001,true,ICN,亚太,韩国首尔,208 ms,6963 kB/s
211.213.244.66,50001,true,ICN,亚太,韩国首尔,76 ms,6958 kB/s
59.17.22.7,18852,true,ICN,亚太,韩国首尔,180 ms,6957 kB/s
122.202.181.33,16030,true,ICN,亚太,韩国首尔,92 ms,6950 kB/s
59.7.50.186,26257,true,ICN,亚太,韩国首尔,184 ms,6945 kB/s
220.73.70.34,50001,true,ICN,亚太,韩国首尔,190 ms,6939 kB/s
59.14.58.161,10002,true,LAX,北美洲,美国洛杉矶,226 ms,6931 kB/s
125.140.87.208,19071,true,ICN,亚太,韩国首尔,198 ms,6919 kB/s
119.200.105.210,33848,true,ICN,亚太,韩国首尔,187 ms,6911 kB/s
112.169.25.103,10001,true,ICN,亚太,韩国首尔,202 ms,6902 kB/s
59.26.184.20,18086,true,ICN,亚太,韩国首尔,200 ms,6901 kB/s
218.148.147.11,50001,true,ICN,亚太,韩国首尔,184 ms,6897 kB/s
59.25.212.132,11211,true,ICN,亚太,韩国首尔,183 ms,6897 kB/s
211.243.73.135,29090,true,ICN,亚太,韩国首尔,78 ms,6894 kB/s
183.101.143.60,19888,true,ICN,亚太,韩国首尔,184 ms,6889 kB/s
125.140.153.154,50001,true,ICN,亚太,韩国首尔,101 ms,6887 kB/s
211.230.204.51,50001,true,ICN,亚太,韩国首尔,70 ms,6873 kB/s
220.123.75.80,18852,true,ICN,亚太,韩国首尔,105 ms,6872 kB/s
183.104.247.167,10911,true,ICN,亚太,韩国首尔,199 ms,6871 kB/s
121.137.42.14,50001,true,ICN,亚太,韩国首尔,100 ms,6868 kB/s
59.31.107.42,13720,true,ICN,亚太,韩国首尔,201 ms,6867 kB/s
115.160.77.143,25010,true,ICN,亚太,韩国首尔,172 ms,6865 kB/s
119.204.102.16,25565,true,ICN,亚太,韩国首尔,177 ms,6851 kB/s
115.160.77.143,10035,true,ICN,亚太,韩国首尔,168 ms,6849 kB/s
14.48.81.237,20332,true,ICN,亚太,韩国首尔,202 ms,6841 kB/s
61.83.8.8,10002,true,ICN,亚太,韩国首尔,179 ms,6830 kB/s
59.29.143.247,30001,true,ICN,亚太,韩国首尔,185 ms,6826 kB/s
59.21.10.151,22222,true,ICN,亚太,韩国首尔,172 ms,6815 kB/s
59.25.212.132,10162,true,ICN,亚太,韩国首尔,197 ms,6812 kB/s
121.177.244.114,25448,true,ICN,亚太,韩国首尔,182 ms,6810 kB/s
121.146.206.172,22222,true,ICN,亚太,韩国首尔,71 ms,6799 kB/s
122.202.205.65,12300,true,ICN,亚太,韩国首尔,87 ms,6794 kB/s
59.30.5.169,18246,true,ICN,亚太,韩国首尔,180 ms,6794 kB/s
121.161.167.177,25105,true,ICN,亚太,韩国首尔,176 ms,6793 kB/s
218.154.186.193,29707,true,ICN,亚太,韩国首尔,81 ms,6785 kB/s
203.232.122.138,11434,true,ICN,亚太,韩国首尔,179 ms,6785 kB/s
114.202.106.233,12000,true,ICN,亚太,韩国首尔,78 ms,6782 kB/s
220.125.6.113,50001,true,ICN,亚太,韩国首尔,98 ms,6774 kB/s
121.187.94.196,50001,true,ICN,亚太,韩国首尔,74 ms,6766 kB/s
121.131.42.144,50001,true,ICN,亚太,韩国首尔,71 ms,6764 kB/s
222.113.184.223,28017,true,ICN,亚太,韩国首尔,79 ms,6761 kB/s
175.121.40.210,16923,true,ICN,亚太,韩国首尔,93 ms,6760 kB/s
59.4.23.46,34599,true,ICN,亚太,韩国首尔,189 ms,6756 kB/s
211.248.217.7,50001,true,ICN,亚太,韩国首尔,197 ms,6753 kB/s
211.248.80.146,50001,true,ICN,亚太,韩国首尔,170 ms,6744 kB/s
121.189.67.5,35342,true,ICN,亚太,韩国首尔,87 ms,6743 kB/s
118.44.153.142,11310,true,ICN,亚太,韩国首尔,174 ms,6740 kB/s
14.37.128.148,50001,true,ICN,亚太,韩国首尔,71 ms,6735 kB/s
183.104.17.160,14534,true,ICN,亚太,韩国首尔,181 ms,6733 kB/s
203.232.122.138,34567,true,ICN,亚太,韩国首尔,198 ms,6720 kB/s
180.71.86.190,17000,true,ICN,亚太,韩国首尔,65 ms,6710 kB/s
121.153.173.117,10243,true,ICN,亚太,韩国首尔,171 ms,6698 kB/s
59.29.143.247,30303,true,ICN,亚太,韩国首尔,193 ms,6691 kB/s
203.228.105.253,50001,true,ICN,亚太,韩国首尔,173 ms,6690 kB/s
59.1.147.190,19999,true,ICN,亚太,韩国首尔,182 ms,6682 kB/s
211.206.53.72,16923,true,ICN,亚太,韩国首尔,70 ms,6681 kB/s
112.223.172.3,16922,true,ICN,亚太,韩国首尔,71 ms,6678 kB/s
59.5.26.71,25105,true,ICN,亚太,韩国首尔,180 ms,6675 kB/s
211.213.254.27,19888,true,ICN,亚太,韩国首尔,74 ms,6668 kB/s
112.186.25.177,32677,true,ICN,亚太,韩国首尔,177 ms,6658 kB/s
222.114.133.105,50001,true,ICN,亚太,韩国首尔,71 ms,6654 kB/s
121.186.125.138,17000,true,ICN,亚太,韩国首尔,74 ms,6654 kB/s
115.160.77.143,22222,true,ICN,亚太,韩国首尔,181 ms,6641 kB/s
61.80.190.86,18001,true,ICN,亚太,韩国首尔,180 ms,6639 kB/s
175.127.47.121,50001,true,ICN,亚太,韩国首尔,67 ms,6635 kB/s
211.110.32.47,20000,true,ICN,亚太,韩国首尔,75 ms,6632 kB/s
14.48.133.43,10003,true,ICN,亚太,韩国首尔,185 ms,6628 kB/s
121.155.234.75,11434,true,ICN,亚太,韩国首尔,190 ms,6624 kB/s
211.244.162.52,50001,true,ICN,亚太,韩国首尔,71 ms,6623 kB/s
211.114.222.138,10000,true,ICN,亚太,韩国首尔,206 ms,6613 kB/s
1.228.139.105,50001,true,ICN,亚太,韩国首尔,75 ms,6605 kB/s
59.1.24.187,11211,true,ICN,亚太,韩国首尔,182 ms,6603 kB/s
183.103.148.247,18080,true,ICN,亚太,韩国首尔,179 ms,6600 kB/s
222.103.122.133,50001,true,ICN,亚太,韩国首尔,70 ms,6595 kB/s
14.44.108.75,39128,true,ICN,亚太,韩国首尔,189 ms,6586 kB/s
220.94.137.106,50001,true,ICN,亚太,韩国首尔,70 ms,6571 kB/s
112.164.168.53,10000,true,ICN,亚太,韩国首尔,206 ms,6565 kB/s
61.80.89.23,50001,true,ICN,亚太,韩国首尔,185 ms,6559 kB/s
14.55.213.131,16030,true,ICN,亚太,韩国首尔,178 ms,6555 kB/s
220.72.248.12,10000,true,ICN,亚太,韩国首尔,187 ms,6546 kB/s
59.31.146.42,32677,true,ICN,亚太,韩国首尔,186 ms,6540 kB/s
49.169.160.43,20202,true,ICN,亚太,韩国首尔,100 ms,6535 kB/s
121.158.57.44,50001,true,ICN,亚太,韩国首尔,172 ms,6527 kB/s
183.108.210.189,10002,true,ICN,亚太,韩国首尔,181 ms,6517 kB/s
222.118.11.245,50001,true,ICN,亚太,韩国首尔,75 ms,6512 kB/s
220.72.248.12,16010,true,ICN,亚太,韩国首尔,173 ms,6508 kB/s
175.201.95.5,50001,true,ICN,亚太,韩国首尔,75 ms,6494 kB/s
115.22.153.73,50001,true,ICN,亚太,韩国首尔,169 ms,6487 kB/s
121.181.192.19,20000,true,ICN,亚太,韩国首尔,179 ms,6481 kB/s
183.108.251.226,50001,true,ICN,亚太,韩国首尔,176 ms,6475 kB/s
220.126.51.215,50001,true,ICN,亚太,韩国首尔,72 ms,6473 kB/s
220.120.5.74,50001,true,ICN,亚太,韩国首尔,113 ms,6471 kB/s
211.198.136.117,50001,true,ICN,亚太,韩国首尔,73 ms,6471 kB/s
210.97.85.16,50001,true,ICN,亚太,韩国首尔,190 ms,6455 kB/s
59.14.58.161,32412,true,LAX,北美洲,美国洛杉矶,215 ms,6443 kB/s
118.223.252.190,50001,true,ICN,亚太,韩国首尔,67 ms,6441 kB/s
59.3.20.148,19999,true,ICN,亚太,韩国首尔,179 ms,6437 kB/s
59.14.40.188,50001,true,ICN,亚太,韩国首尔,73 ms,6426 kB/s
175.199.26.34,50001,true,ICN,亚太,韩国首尔,171 ms,6405 kB/s
118.216.105.51,50001,true,ICN,亚太,韩国首尔,83 ms,6405 kB/s
222.116.251.108,19999,true,ICN,亚太,韩国首尔,75 ms,6402 kB/s
210.123.55.197,11434,true,ICN,亚太,韩国首尔,71 ms,6399 kB/s
211.57.146.108,50001,true,ICN,亚太,韩国首尔,104 ms,6397 kB/s
59.20.168.60,10035,true,ICN,亚太,韩国首尔,178 ms,6394 kB/s
121.151.114.93,50001,true,ICN,亚太,韩国首尔,69 ms,6392 kB/s
49.142.200.31,11434,true,ICN,亚太,韩国首尔,169 ms,6377 kB/s
119.202.100.56,10001,true,ICN,亚太,韩国首尔,202 ms,6375 kB/s
106.251.70.75,16993,true,ICN,亚太,韩国首尔,73 ms,6371 kB/s
14.55.200.240,10000,true,ICN,亚太,韩国首尔,185 ms,6368 kB/s
14.54.78.164,12300,true,ICN,亚太,韩国首尔,180 ms,6368 kB/s
211.57.249.235,50001,true,ICN,亚太,韩国首尔,68 ms,6351 kB/s
211.105.16.79,20201,true,ICN,亚太,韩国首尔,178 ms,6348 kB/s
211.228.114.200,50001,true,ICN,亚太,韩国首尔,78 ms,6337 kB/s
121.157.52.181,10030,true,ICN,亚太,韩国首尔,177 ms,6336 kB/s
61.80.190.86,10035,true,ICN,亚太,韩国首尔,174 ms,6332 kB/s
121.187.253.143,50001,true,ICN,亚太,韩国首尔,74 ms,6325 kB/s
118.41.13.65,50001,true,ICN,亚太,韩国首尔,169 ms,6319 kB/s
211.220.16.55,50001,true,ICN,亚太,韩国首尔,72 ms,6314 kB/s
125.135.43.66,50001,true,ICN,亚太,韩国首尔,69 ms,6301 kB/s
49.142.200.31,28017,true,ICN,亚太,韩国首尔,166 ms,6298 kB/s
59.21.203.65,14534,true,ICN,亚太,韩国首尔,210 ms,6291 kB/s
14.46.5.237,32412,true,ICN,亚太,韩国首尔,180 ms,6288 kB/s
59.19.184.8,20005,true,ICN,亚太,韩国首尔,186 ms,6283 kB/s
121.154.156.72,50001,true,ICN,亚太,韩国首尔,180 ms,6282 kB/s
118.35.142.122,50001,true,ICN,亚太,韩国首尔,98 ms,6271 kB/s
121.179.212.16,28017,true,ICN,亚太,韩国首尔,190 ms,6260 kB/s
103.78.133.115,28017,true,ICN,亚太,韩国首尔,39 ms,6234 kB/s
114.202.106.233,50001,true,ICN,亚太,韩国首尔,75 ms,6211 kB/s
220.78.76.48,25565,true,ICN,亚太,韩国首尔,199 ms,6209 kB/s
223.222.195.84,10000,true,ICN,亚太,韩国首尔,91 ms,6198 kB/s
220.84.20.21,29876,true,LAX,北美洲,美国洛杉矶,194 ms,6192 kB/s
119.206.18.95,50001,true,ICN,亚太,韩国首尔,175 ms,6182 kB/s
59.24.250.133,16000,true,ICN,亚太,韩国首尔,186 ms,6177 kB/s
115.23.57.59,50001,true,ICN,亚太,韩国首尔,176 ms,6174 kB/s
211.225.168.128,50001,true,ICN,亚太,韩国首尔,70 ms,6169 kB/s
59.21.10.238,50001,true,ICN,亚太,韩国首尔,173 ms,6149 kB/s
121.159.68.210,32455,true,ICN,亚太,韩国首尔,190 ms,6142 kB/s
218.232.59.88,50001,true,ICN,亚太,韩国首尔,74 ms,6140 kB/s
111.91.155.63,10003,true,ICN,亚太,韩国首尔,132 ms,6134 kB/s
175.211.199.108,20000,true,ICN,亚太,韩国首尔,106 ms,6128 kB/s
61.80.190.86,10002,true,ICN,亚太,韩国首尔,173 ms,6121 kB/s
121.179.73.180,50001,true,ICN,亚太,韩国首尔,174 ms,6090 kB/s
58.235.104.145,50001,true,ICN,亚太,韩国首尔,78 ms,6090 kB/s
39.119.194.253,50001,true,ICN,亚太,韩国首尔,71 ms,6085 kB/s
59.31.146.42,32770,true,ICN,亚太,韩国首尔,178 ms,6077 kB/s
118.44.159.34,13720,true,ICN,亚太,韩国首尔,184 ms,6072 kB/s
183.105.166.59,10911,true,ICN,亚太,韩国首尔,183 ms,6069 kB/s
59.11.144.246,50001,true,ICN,亚太,韩国首尔,73 ms,6063 kB/s
112.169.198.92,50001,true,ICN,亚太,韩国首尔,174 ms,6062 kB/s
121.159.229.135,50001,true,ICN,亚太,韩国首尔,182 ms,6055 kB/s
118.42.67.190,50001,true,ICN,亚太,韩国首尔,186 ms,6054 kB/s
112.161.246.83,50001,true,ICN,亚太,韩国首尔,171 ms,6031 kB/s
121.139.183.69,50001,true,ICN,亚太,韩国首尔,71 ms,6027 kB/s
211.51.176.6,50001,true,ICN,亚太,韩国首尔,69 ms,6019 kB/s
222.99.169.34,10443,true,ICN,亚太,韩国首尔,73 ms,6015 kB/s
121.182.19.164,11965,true,ICN,亚太,韩国首尔,182 ms,6014 kB/s
140.238.2.81,587,true,ICN,亚太,韩国首尔,40 ms,5992 kB/s
210.123.137.216,50001,true,ICN,亚太,韩国首尔,70 ms,5986 kB/s
183.108.82.157,32400,true,ICN,亚太,韩国首尔,198 ms,5970 kB/s
125.208.102.111,50001,true,ICN,亚太,韩国首尔,70 ms,5958 kB/s
221.162.120.94,50001,true,ICN,亚太,韩国首尔,69 ms,5943 kB/s
211.105.16.79,35342,true,ICN,亚太,韩国首尔,181 ms,5937 kB/s
121.179.164.212,50001,true,ICN,亚太,韩国首尔,176 ms,5933 kB/s
218.154.136.101,50001,true,ICN,亚太,韩国首尔,103 ms,5932 kB/s
129.154.48.166,9999,true,ICN,亚太,韩国首尔,158 ms,5929 kB/s
59.11.163.245,50001,true,ICN,亚太,韩国首尔,72 ms,5890 kB/s
112.186.23.27,50001,true,ICN,亚太,韩国首尔,187 ms,5882 kB/s
59.27.25.198,15000,true,ICN,亚太,韩国首尔,191 ms,5878 kB/s
220.118.153.222,10030,true,LAX,北美洲,美国洛杉矶,248 ms,5873 kB/s
118.46.24.50,50001,true,ICN,亚太,韩国首尔,173 ms,5873 kB/s
180.67.13.196,50001,true,ICN,亚太,韩国首尔,68 ms,5870 kB/s
175.198.156.202,11434,true,ICN,亚太,韩国首尔,188 ms,5869 kB/s
58.121.169.189,10000,true,ICN,亚太,韩国首尔,64 ms,5864 kB/s
222.118.160.104,50001,true,ICN,亚太,韩国首尔,76 ms,5847 kB/s
210.113.101.117,50001,true,ICN,亚太,韩国首尔,168 ms,5839 kB/s
218.53.145.200,50001,true,ICN,亚太,韩国首尔,71 ms,5838 kB/s
59.4.167.4,30005,true,ICN,亚太,韩国首尔,179 ms,5832 kB/s
106.252.48.248,50000,true,ICN,亚太,韩国首尔,73 ms,5829 kB/s
218.154.199.38,50001,true,ICN,亚太,韩国首尔,73 ms,5817 kB/s
59.1.203.57,50001,true,ICN,亚太,韩国首尔,193 ms,5815 kB/s
59.1.24.187,20880,true,ICN,亚太,韩国首尔,181 ms,5793 kB/s
119.206.2.42,50001,true,ICN,亚太,韩国首尔,173 ms,5780 kB/s
118.36.249.41,13722,true,ICN,亚太,韩国首尔,97 ms,5777 kB/s
222.108.72.62,25010,true,ICN,亚太,韩国首尔,73 ms,5757 kB/s
112.223.172.3,10911,true,ICN,亚太,韩国首尔,74 ms,5753 kB/s
211.33.71.215,10101,true,NRT,亚太,日本东京,116 ms,5752 kB/s
59.3.115.115,26214,true,ICN,亚太,韩国首尔,184 ms,5743 kB/s
221.160.205.2,50001,true,ICN,亚太,韩国首尔,75 ms,5718 kB/s
211.107.185.50,50001,true,ICN,亚太,韩国首尔,177 ms,5709 kB/s
211.219.199.21,50001,true,ICN,亚太,韩国首尔,68 ms,5705 kB/s
59.22.105.65,23023,true,ICN,亚太,韩国首尔,191 ms,5695 kB/s
121.181.110.109,50001,true,ICN,亚太,韩国首尔,173 ms,5686 kB/s
14.47.40.12,30910,true,ICN,亚太,韩国首尔,187 ms,5680 kB/s
39.121.84.150,11965,true,ICN,亚太,韩国首尔,80 ms,5660 kB/s
183.98.172.76,50001,true,ICN,亚太,韩国首尔,176 ms,5617 kB/s
175.203.2.185,17988,true,LAX,北美洲,美国洛杉矶,192 ms,5617 kB/s
203.170.125.48,20000,true,ICN,亚太,韩国首尔,167 ms,5615 kB/s
1.240.9.40,50001,true,ICN,亚太,韩国首尔,82 ms,5610 kB/s
222.104.240.250,14000,true,LAX,北美洲,美国洛杉矶,227 ms,5601 kB/s
59.187.234.146,29999,true,ICN,亚太,韩国首尔,42 ms,5599 kB/s
59.3.115.115,10005,true,ICN,亚太,韩国首尔,202 ms,5597 kB/s
220.74.75.243,50001,true,ICN,亚太,韩国首尔,186 ms,5580 kB/s
220.76.161.245,50001,true,ICN,亚太,韩国首尔,189 ms,5577 kB/s
119.205.70.203,20000,true,ICN,亚太,韩国首尔,176 ms,5571 kB/s
117.20.219.49,50001,true,ICN,亚太,韩国首尔,175 ms,5544 kB/s
112.185.223.152,50001,true,ICN,亚太,韩国首尔,189 ms,5512 kB/s
121.172.50.89,50001,true,ICN,亚太,韩国首尔,70 ms,5510 kB/s
119.77.125.123,27017,true,ICN,亚太,韩国首尔,93 ms,5500 kB/s
218.153.235.110,17687,true,ICN,亚太,韩国首尔,68 ms,5487 kB/s
59.23.175.132,50001,true,ICN,亚太,韩国首尔,176 ms,5485 kB/s
175.118.189.114,13720,true,ICN,亚太,韩国首尔,74 ms,5468 kB/s
125.136.243.133,10001,true,ICN,亚太,韩国首尔,75 ms,5465 kB/s
1.212.156.90,14534,true,ICN,亚太,韩国首尔,84 ms,5457 kB/s
14.45.166.208,50001,true,ICN,亚太,韩国首尔,174 ms,5456 kB/s
175.201.34.127,37215,true,ICN,亚太,韩国首尔,128 ms,5435 kB/s
211.116.210.168,50001,true,ICN,亚太,韩国首尔,172 ms,5429 kB/s
121.156.81.123,50001,true,ICN,亚太,韩国首尔,174 ms,5419 kB/s
112.166.170.246,50001,true,ICN,亚太,韩国首尔,177 ms,5418 kB/s
222.99.169.34,50001,true,ICN,亚太,韩国首尔,69 ms,5416 kB/s
183.104.97.23,11434,true,ICN,亚太,韩国首尔,175 ms,5414 kB/s
121.166.207.160,50001,true,ICN,亚太,韩国首尔,186 ms,5373 kB/s
221.164.8.208,10003,true,ICN,亚太,韩国首尔,102 ms,5372 kB/s
211.251.205.152,50001,true,ICN,亚太,韩国首尔,73 ms,5371 kB/s
112.165.11.40,50001,true,ICN,亚太,韩国首尔,173 ms,5365 kB/s
121.161.238.188,50001,true,ICN,亚太,韩国首尔,195 ms,5353 kB/s
114.199.156.112,50001,true,ICN,亚太,韩国首尔,161 ms,5349 kB/s
211.248.229.186,10035,true,ICN,亚太,韩国首尔,175 ms,5336 kB/s
125.142.239.251,10250,true,ICN,亚太,韩国首尔,74 ms,5334 kB/s
